"province","sex","age_group","years_from_start","gini","year"
"Ontario","Female","20_34",9,0.246037421032694,2015
"Ontario","Female","20_34",10,0.255791144198456,2016
"Ontario","Female","20_34",11,0.251779903286795,2017
"Ontario","Female","20_34",12,0.244988844107763,2018
"Ontario","Female","20_34",13,0.227040263393806,2019
"Ontario","Female","20_34",14,0.233376769758469,2020
"Ontario","Female","20_34",15,0.229323722643926,2021
"Ontario","Female","20_34",16,0.230709522762594,2022
"Ontario","Female","20_34",17,0.234041685148435,2023
"Ontario","Female","20_34",18,0.240655993505653,2024
"Ontario","Female","20_34",0.5,0.261230769664035,2006.5
"Ontario","Female","20_34",1.5,0.26542917036784,2007.5
"Ontario","Female","20_34",2.5,0.26282243951818,2008.5
"Ontario","Female","20_34",3.5,0.263058934701108,2009.5
"Ontario","Female","20_34",4.5,0.252829288424923,2010.5
"Ontario","Female","20_34",5.5,0.256740148885665,2011.5
"Ontario","Female","20_34",6.5,0.264586066280196,2012.5
"Ontario","Female","20_34",7.5,0.253656578544515,2013.5
"Ontario","Female","20_34",8.5,0.26221746575687,2014.5
"Ontario","Female","20_34",9.5,0.253309297287493,2015.5
"Ontario","Female","20_34",10.5,0.247307140986645,2016.5
"Ontario","Female","20_34",11.5,0.254248389585922,2017.5
"Ontario","Female","20_34",12.5,0.231765906412275,2018.5
"Ontario","Female","20_34",13.5,0.225646455129623,2019.5
"Ontario","Female","20_34",14.5,0.236348427447358,2020.5
"Ontario","Female","20_34",15.5,0.233602855026306,2021.5
"Ontario","Female","20_34",16.5,0.232487995221471,2022.5
"Ontario","Female","20_34",17.5,0.22967313307396,2023.5
"Ontario","Female","20_34",18.5,0.231913694635512,2024.5
"Ontario","Female","35_54",0,0.271451877603078,2006
"Ontario","Female","35_54",1,0.278454253163184,2007
"Ontario","Female","35_54",2,0.276051946623928,2008
"Ontario","Female","35_54",3,0.272327155192854,2009
"Ontario","Female","35_54",4,0.28092620517936,2010
"Ontario","Female","35_54",5,0.272832179900347,2011
"Ontario","Female","35_54",6,0.278634479543109,2012
"Ontario","Female","35_54",7,0.280411317078232,2013
"Ontario","Female","35_54",8,0.275253106210891,2014
"Ontario","Female","35_54",9,0.276164549066623,2015
"Ontario","Female","35_54",10,0.275740362978195,2016
"Ontario","Female","35_54",11,0.276685305708518,2017
"Ontario","Female","35_54",12,0.270752396215086,2018
"Ontario","Female","35_54",13,0.269125989756498,2019
"Ontario","Female","35_54",14,0.264620941195711,2020
"Ontario","Female","35_54",15,0.258182339876689,2021
"Ontario","Female","35_54",16,0.261945196366519,2022
"Ontario","Female","35_54",17,0.258498335738,2023
"Ontario","Female","35_54",18,0.267028103344441,2024
"Ontario","Female","35_54",0.5,0.276049716439667,2006.5
"Ontario","Female","35_54",1.5,0.273798700768506,2007.5
"Ontario","Female","35_54",2.5,0.278305411798794,2008.5
"Ontario","Female","35_54",3.5,0.277017189930503,2009.5
"Ontario","Female","35_54",4.5,0.277167046550603,2010.5
"Ontario","Female","35_54",5.5,0.277356423780055,2011.5
"Ontario","Female","35_54",6.5,0.277024698439812,2012.5
"Ontario","Female","35_54",7.5,0.281222356483199,2013.5
"Ontario","Female","35_54",8.5,0.280995859167151,2014.5
"Ontario","Female","35_54",9.5,0.27284072949343,2015.5
"Ontario","Female","35_54",10.5,0.273228826841073,2016.5
"Ontario","Female","35_54",11.5,0.27484758058147,2017.5
"Ontario","Female","35_54",12.5,0.263574771307047,2018.5
"Ontario","Female","35_54",13.5,0.260972897228467,2019.5
"Ontario","Female","35_54",14.5,0.256157417751126,2020.5
"Ontario","Female","35_54",15.5,0.253167697037466,2021.5
"Ontario","Female","35_54",16.5,0.268954703901405,2022.5
"Ontario","Female","35_54",17.5,0.260173160061872,2023.5
"Ontario","Female","35_54",18.5,0.265018887045852,2024.5
"Ontario","Female","55+",0,0.294967263674904,2006
"Ontario","Female","55+",1,0.272939740795292,2007
"Ontario","Female","55+",2,0.278288368139721,2008
"Ontario","Female","55+",3,0.292801262875348,2009
"Ontario","Female","55+",4,0.30018439268216,2010
"Ontario","Female","55+",5,0.294490295747928,2011
"Ontario","Female","55+",6,0.290315678528773,2012
"Ontario","Female","55+",7,0.295156835385445,2013
"Ontario","Female","55+",8,0.290874244699405,2014
"Ontario","Female","55+",9,0.286993839859358,2015
"Ontario","Female","55+",10,0.285458141992683,2016
"Ontario","Female","55+",11,0.287902144691917,2017
"Ontario","Female","55+",12,0.296334059013764,2018
"Ontario","Female","55+",13,0.263368055941293,2019
"Ontario","Female","55+",14,0.2739492200943,2020
"Ontario","Female","55+",15,0.270649947075123,2021
"Ontario","Female","55+",16,0.281613211892627,2022
"Ontario","Female","55+",17,0.275034577853632,2023
"Ontario","Female","55+",18,0.282935101852902,2024
"Ontario","Female","55+",0.5,0.296289065243701,2006.5
"Ontario","Female","55+",1.5,0.294795521268293,2007.5
"Ontario","Female","55+",2.5,0.292141451675119,2008.5
"Ontario","Female","55+",3.5,0.280844193508733,2009.5
"Ontario","Female","55+",4.5,0.287399469111029,2010.5
"Ontario","Female","55+",5.5,0.293466894916213,2011.5
"Ontario","Female","55+",6.5,0.272813939163492,2012.5
"Ontario","Female","55+",7.5,0.291331611729478,2013.5
"Ontario","Female","55+",8.5,0.287876891159015,2014.5
"Ontario","Female","55+",9.5,0.284658208939341,2015.5
"Ontario","Female","55+",10.5,0.289371039406856,2016.5
"Ontario","Female","55+",11.5,0.284987588746298,2017.5
"Ontario","Female","55+",12.5,0.280597439655192,2018.5
"Ontario","Female","55+",13.5,0.272839245415038,2019.5
"Ontario","Female","55+",14.5,0.275911771447872,2020.5
"Ontario","Female","55+",15.5,0.287921187834753,2021.5
"Ontario","Female","55+",16.5,0.283667712091745,2022.5
"Ontario","Female","55+",17.5,0.276323727350284,2023.5
"Ontario","Female","55+",18.5,0.276894362310837,2024.5
"Ontario","Male","15_19",0,0.130330204723779,2006
"Ontario","Male","15_19",1,0.13496812476566,2007
"Ontario","Male","15_19",2,0.144068401750627,2008
"Ontario","Male","15_19",3,0.106998031315923,2009
"Ontario","Male","15_19",4,0.120513272100017,2010
"Ontario","Male","15_19",5,0.0934244880143317,2011
"Ontario","Male","15_19",6,0.0949113727843552,2012
"Ontario","Male","15_19",7,0.0849735903476735,2013
"Ontario","Male","15_19",8,0.109816091419723,2014
"Ontario","Male","15_19",9,0.0961651206589331,2015
"Ontario","Male","15_19",10,0.104647410287728,2016
"Ontario","Male","15_19",11,0.101273455246687,2017
"Ontario","Male","15_19",12,0.104554452830256,2018
"Ontario","Male","15_19",13,0.0712912513576206,2019
"Ontario","Male","15_19",14,0.0656386097548619,2020
"Ontario","Male","15_19",15,0.0916510802848509,2021
"Ontario","Male","15_19",16,0.0798740544493492,2022
"Ontario","Male","15_19",17,0.0818806619427918,2023
"Ontario","Male","15_19",18,0.101372652464124,2024
"Ontario","Male","15_19",0.5,0.131046617150062,2006.5
"Ontario","Male","15_19",1.5,0.128603786988892,2007.5
"Ontario","Male","15_19",2.5,0.126911586569881,2008.5
"Ontario","Male","15_19",3.5,0.110245942957512,2009.5
"Ontario","Male","15_19",4.5,0.103905896217218,2010.5
"Ontario","Male","15_19",5.5,0.105052744699016,2011.5
"Ontario","Male","15_19",6.5,0.120060551736321,2012.5
"Ontario","Male","15_19",7.5,0.132405138526618,2013.5
"Ontario","Male","15_19",8.5,0.133937660719415,2014.5
"Ontario","Male","15_19",9.5,0.0940544525106913,2015.5
"Ontario","Male","15_19",10.5,0.0934398682253051,2016.5
"Ontario","Male","15_19",11.5,0.114720474104813,2017.5
"Ontario","Male","15_19",12.5,0.0833490833597395,2018.5
"Ontario","Male","15_19",13.5,0.0690467080092998,2019.5
"Ontario","Male","15_19",14.5,0.099893491723274,2020.5
"Ontario","Male","15_19",15.5,0.0895329313088898,2021.5
"Ontario","Male","15_19",16.5,0.0751475605755223,2022.5
"Ontario","Male","15_19",17.5,0.0961650958933009,2023.5
"Ontario","Male","15_19",18.5,0.102330445823647,2024.5
"Ontario","Male","20_34",0,0.258195796284917,2006
"Ontario","Male","20_34",1,0.260506870586793,2007
"Ontario","Male","20_34",2,0.257621645617435,2008
"Ontario","Male","20_34",3,0.268349957094516,2009
"Ontario","Male","20_34",4,0.261644749897162,2010
"Ontario","Male","20_34",5,0.26080324615661,2011
"Ontario","Male","20_34",6,0.249574935286139,2012
"Ontario","Male","20_34",7,0.255362495892999,2013
"Ontario","Male","20_34",8,0.257211562571524,2014
"Ontario","Male","20_34",9,0.257535782556113,2015
"Ontario","Male","20_34",10,0.253334001558808,2016
"Ontario","Male","20_34",11,0.264863420431503,2017
"Ontario","Male","20_34",12,0.259550808241766,2018
"Ontario","Male","20_34",13,0.241374947978643,2019
"Ontario","Male","20_34",14,0.235462157424161,2020
"Ontario","Male","20_34",15,0.24536228363973,2021
"Ontario","Male","20_34",16,0.247714010041719,2022
"Ontario","Male","20_34",17,0.241770536248993,2023
"Ontario","Male","20_34",18,0.250117273977411,2024
"Ontario","Male","20_34",0.5,0.254068090233584,2006.5
"Ontario","Male","20_34",1.5,0.257821474764614,2007.5
"Ontario","Male","20_34",2.5,0.26354272725378,2008.5
"Ontario","Male","20_34",3.5,0.256385340634294,2009.5
"Ontario","Male","20_34",4.5,0.260452111784855,2010.5
"Ontario","Male","20_34",5.5,0.249915217077908,2011.5
"Ontario","Male","20_34",6.5,0.247659538459662,2012.5
"Ontario","Male","20_34",7.5,0.254992954077586,2013.5
"Ontario","Male","20_34",8.5,0.254780620769992,2014.5
"Ontario","Male","20_34",9.5,0.249424410179657,2015.5
"Ontario","Male","20_34",10.5,0.260241182761379,2016.5
"Ontario","Male","20_34",11.5,0.249386797989804,2017.5
"Ontario","Male","20_34",12.5,0.233731877404447,2018.5
"Ontario","Male","20_34",13.5,0.238981652746121,2019.5
"Ontario","Male","20_34",14.5,0.235967901613006,2020.5
"Ontario","Male","20_34",15.5,0.242412248737993,2021.5
"Ontario","Male","20_34",16.5,0.254305429494989,2022.5
"Ontario","Male","20_34",17.5,0.241588862430926,2023.5
"Ontario","Male","20_34",18.5,0.2484876453784,2024.5
"Ontario","Male","35_54",0,0.242031244158015,2006
"Ontario","Male","35_54",1,0.252178585815644,2007
"Ontario","Male","35_54",2,0.263723431104289,2008
"Ontario","Male","35_54",3,0.261967632858839,2009
"Ontario","Male","35_54",4,0.262692374703456,2010
"Ontario","Male","35_54",5,0.26248202436366,2011
"Ontario","Male","35_54",6,0.260846033103308,2012
"Ontario","Male","35_54",7,0.259542238720578,2013
"Ontario","Male","35_54",8,0.261864375542573,2014
"Ontario","Male","35_54",9,0.267358616875442,2015
"Ontario","Male","35_54",10,0.258208779840655,2016
"Ontario","Male","35_54",11,0.267286042667416,2017
"Ontario","Male","35_54",12,0.268697099721456,2018
"Ontario","Male","35_54",13,0.25798839153915,2019
"Ontario","Male","35_54",14,0.258781286442713,2020
"Ontario","Male","35_54",15,0.252034632616029,2021
"Ontario","Male","35_54",16,0.257929663929874,2022
"Ontario","Male","35_54",17,0.260671481195226,2023
"Ontario","Male","35_54",18,0.266125477933259,2024
"Ontario","Male","35_54",0.5,0.253623743030487,2006.5
"Ontario","Male","35_54",1.5,0.253305413629531,2007.5
"Ontario","Male","35_54",2.5,0.256453142461463,2008.5
"Ontario","Male","35_54",3.5,0.256786416551888,2009.5
"Ontario","Male","35_54",4.5,0.259486514515238,2010.5
"Ontario","Male","35_54",5.5,0.262488988076416,2011.5
"Ontario","Male","35_54",6.5,0.262547539222008,2012.5
"Ontario","Male","35_54",7.5,0.260388752682434,2013.5
"Ontario","Male","35_54",8.5,0.26294304455553,2014.5
"Ontario","Male","35_54",9.5,0.258372831574762,2015.5
"Ontario","Male","35_54",10.5,0.263945834788066,2016.5
"Ontario","Male","35_54",11.5,0.264121454171008,2017.5
"Ontario","Male","35_54",12.5,0.265394495119355,2018.5
"Ontario","Male","35_54",13.5,0.252496763841783,2019.5
"Ontario","Male","35_54",14.5,0.251861580943919,2020.5
"Ontario","Male","35_54",15.5,0.250873710817214,2021.5
"Ontario","Male","35_54",16.5,0.262320198215544,2022.5
"Ontario","Male","35_54",17.5,0.26295003456396,2023.5
"Ontario","Male","35_54",18.5,0.278193039856971,2024.5
"Ontario","Male","55+",0,0.292013498540508,2006
"Ontario","Male","55+",1,0.303614333395052,2007
"Ontario","Male","55+",2,0.298455190691864,2008
"Ontario","Male","55+",3,0.293813836617882,2009
"Ontario","Male","55+",4,0.31148447360499,2010
"Ontario","Male","55+",5,0.300835691825384,2011
"Ontario","Male","55+",6,0.288181215653611,2012
"Ontario","Male","55+",7,0.285952916252116,2013
"Ontario","Male","55+",8,0.302325701488451,2014
"Ontario","Male","55+",9,0.296275127740209,2015
"Ontario","Male","55+",10,0.295963225859025,2016
"Ontario","Male","55+",11,0.299461809257008,2017
"Ontario","Male","55+",12,0.290746965790165,2018
"Ontario","Male","55+",13,0.294561165698283,2019
"Ontario","Male","55+",14,0.281338101249241,2020
"Ontario","Male","55+",15,0.29411553649597,2021
"Ontario","Male","55+",16,0.296559542409346,2022
"Ontario","Male","55+",17,0.295168286885395,2023
"Ontario","Male","55+",18,0.294273939040721,2024
"Ontario","Male","55+",0.5,0.295801304929248,2006.5
"Ontario","Male","55+",1.5,0.305104415916864,2007.5
"Ontario","Male","55+",2.5,0.31114137544148,2008.5
"Ontario","Male","55+",3.5,0.316598361383251,2009.5
"Ontario","Male","55+",4.5,0.300306861672132,2010.5
"Ontario","Male","55+",5.5,0.314792610719919,2011.5
"Ontario","Male","55+",6.5,0.298258034541318,2012.5
"Ontario","Male","55+",7.5,0.305576772776822,2013.5
"Ontario","Male","55+",8.5,0.297066490998886,2014.5
"Ontario","Male","55+",9.5,0.299318166374105,2015.5
"Ontario","Male","55+",10.5,0.303730139925831,2016.5
"Ontario","Male","55+",11.5,0.303647690941296,2017.5
"Ontario","Male","55+",12.5,0.28569302317289,2018.5
"Ontario","Male","55+",13.5,0.288680107448233,2019.5
"Ontario","Male","55+",14.5,0.288899154797659,2020.5
"Ontario","Male","55+",15.5,0.285806576219418,2021.5
"Ontario","Male","55+",16.5,0.295792107052821,2022.5
"Ontario","Male","55+",17.5,0.296009492495057,2023.5
"Ontario","Male","55+",18.5,0.312063580727708,2024.5
"Prince Edward Island","Female","15_19",0,0.111006791032564,2006
"Prince Edward Island","Female","15_19",1,0.0562494030338904,2007
"Prince Edward Island","Female","15_19",2,0.190820404966413,2008
"Prince Edward Island","Female","15_19",3,0.149671052631579,2009
"Prince Edward Island","Female","15_19",4,0.0495160270441169,2010
"Prince Edward Island","Female","15_19",5,0.0642427142054791,2011
"Prince Edward Island","Female","15_19",6,0.0603004156267142,2012
"Prince Edward Island","Female","15_19",7,0.0615686639739619,2013
"Prince Edward Island","Female","15_19",8,0.0430772237695363,2014
"Prince Edward Island","Female","15_19",9,0.122662743908476,2015
"Prince Edward Island","Female","15_19",10,0.0787845771502665,2016
"Prince Edward Island","Female","15_19",12,0.0754770944795321,2018
"Prince Edward Island","Female","15_19",13,0.0453795568590611,2019
"Prince Edward Island","Female","15_19",0.5,0.134551837663723,2006.5
"Prince Edward Island","Female","15_19",1.5,0.0607433253947531,2007.5
"Prince Edward Island","Female","15_19",2.5,0.151227055992475,2008.5
"Prince Edward Island","Female","15_19",3.5,0.139653595241628,2009.5
"Prince Edward Island","Female","15_19",4.5,0.0961227163694286,2010.5
"Prince Edward Island","Female","15_19",5.5,0.0617717654584991,2011.5
"Prince Edward Island","Female","15_19",6.5,0.0745926805892716,2012.5
"Prince Edward Island","Female","15_19",7.5,0.0657697772766908,2013.5
"Prince Edward Island","Female","15_19",8.5,0.0775802122765651,2014.5
"Prince Edward Island","Female","15_19",9.5,0.120839256255596,2015.5
"Prince Edward Island","Female","15_19",10.5,0.041776050194635,2016.5
"Prince Edward Island","Female","15_19",11.5,0.0478778427524191,2017.5
"Prince Edward Island","Female","15_19",12.5,0.0467769475278337,2018.5
"Prince Edward Island","Female","15_19",13.5,0.0716293433384737,2019.5
"Prince Edward Island","Female","15_19",15.5,0.0438312388455432,2021.5
"Prince Edward Island","Female","15_19",16.5,0.0688013020981802,2022.5
"Prince Edward Island","Female","15_19",17.5,0.0905810782462766,2023.5
"Prince Edward Island","Female","15_19",18.5,0.077322725482305,2024.5
"Prince Edward Island","Female","20_34",0,0.265308365657425,2006
"Prince Edward Island","Female","20_34",1,0.261499218448827,2007
"Prince Edward Island","Female","20_34",2,0.257624316184283,2008
"Prince Edward Island","Female","20_34",3,0.242096324312655,2009
"Prince Edward Island","Female","20_34",4,0.272188901015333,2010
"Prince Edward Island","Female","20_34",5,0.241398530522146,2011
"Prince Edward Island","Female","20_34",6,0.275583875824052,2012
"Prince Edward Island","Female","20_34",7,0.235322263637504,2013
"Prince Edward Island","Female","20_34",8,0.239005652628789,2014
"Prince Edward Island","Female","20_34",9,0.239335044706895,2015
"Prince Edward Island","Female","20_34",10,0.245768026634789,2016
"Prince Edward Island","Female","20_34",11,0.242230194733702,2017
"Prince Edward Island","Female","20_34",12,0.240254892306875,2018
"Prince Edward Island","Female","20_34",13,0.253299193343753,2019
"Prince Edward Island","Female","20_34",14,0.209928924169224,2020
"Prince Edward Island","Female","20_34",15,0.215679438728604,2021
"Prince Edward Island","Female","20_34",16,0.2329439707922,2022
"Prince Edward Island","Female","20_34",17,0.230924381344827,2023
"Prince Edward Island","Female","20_34",18,0.226075471666262,2024
"Prince Edward Island","Female","20_34",0.5,0.233507359265263,2006.5
"Prince Edward Island","Female","20_34",1.5,0.261097994586496,2007.5
"Prince Edward Island","Female","20_34",2.5,0.249575625593902,2008.5
"Prince Edward Island","Female","20_34",3.5,0.24859960068526,2009.5
"Prince Edward Island","Female","20_34",4.5,0.247600299376623,2010.5
"Prince Edward Island","Female","20_34",5.5,0.230212313713705,2011.5
"Prince Edward Island","Female","20_34",6.5,0.262028786962163,2012.5
"Prince Edward Island","Female","20_34",7.5,0.239940772750887,2013.5
"Prince Edward Island","Female","20_34",8.5,0.243815984202754,2014.5
"Prince Edward Island","Female","20_34",9.5,0.238442173251266,2015.5
"Prince Edward Island","Female","20_34",10.5,0.239380850622571,2016.5
"Prince Edward Island","Female","20_34",11.5,0.227226210947372,2017.5
"Prince Edward Island","Female","20_34",12.5,0.224785646448975,2018.5
"Prince Edward Island","Female","20_34",13.5,0.224641588396978,2019.5
"Prince Edward Island","Female","20_34",14.5,0.221417472781896,2020.5
"Prince Edward Island","Female","20_34",15.5,0.202145240921728,2021.5
"Prince Edward Island","Female","20_34",16.5,0.218104414318503,2022.5
"Prince Edward Island","Female","20_34",17.5,0.209141835581853,2023.5
"Prince Edward Island","Female","20_34",18.5,0.215211106084325,2024.5
"Prince Edward Island","Female","35_54",0,0.257198174737803,2006
"Prince Edward Island","Female","35_54",1,0.260249955943173,2007
"Prince Edward Island","Female","35_54",2,0.241506329911949,2008
"Prince Edward Island","Female","35_54",3,0.264409852315127,2009
"Prince Edward Island","Female","35_54",4,0.24997178836423,2010
"Prince Edward Island","Female","35_54",5,0.241533143014432,2011
"Prince Edward Island","Female","35_54",6,0.247494911097131,2012
"Prince Edward Island","Female","35_54",7,0.264825364699632,2013
"Prince Edward Island","Female","35_54",8,0.248118342379038,2014
"Prince Edward Island","Female","35_54",9,0.244494995178796,2015
"Prince Edward Island","Female","35_54",10,0.244310536312888,2016
"Prince Edward Island","Female","35_54",11,0.239953592760809,2017
"Prince Edward Island","Female","35_54",12,0.231241485643923,2018
"Prince Edward Island","Female","35_54",13,0.241187734520657,2019
"Prince Edward Island","Female","35_54",14,0.255294494155382,2020
"Prince Edward Island","Female","35_54",15,0.225878629289079,2021
"Prince Edward Island","Female","35_54",16,0.249274447669657,2022
"Prince Edward Island","Female","35_54",17,0.230815305305138,2023
"Prince Edward Island","Female","35_54",18,0.228892655488011,2024
"Prince Edward Island","Female","35_54",0.5,0.253885979378472,2006.5
"Prince Edward Island","Female","35_54",1.5,0.277476642745735,2007.5
"Prince Edward Island","Female","35_54",2.5,0.259591198156523,2008.5
"Prince Edward Island","Female","35_54",3.5,0.247804502905711,2009.5
"Prince Edward Island","Female","35_54",4.5,0.261607300380355,2010.5
"Prince Edward Island","Female","35_54",5.5,0.251222380694884,2011.5
"Prince Edward Island","Female","35_54",6.5,0.253138428201379,2012.5
"Prince Edward Island","Female","35_54",7.5,0.251438717094175,2013.5
"Prince Edward Island","Female","35_54",8.5,0.243761919227421,2014.5
"Prince Edward Island","Female","35_54",9.5,0.246375335088346,2015.5
"Prince Edward Island","Female","35_54",10.5,0.242891038224643,2016.5
"Prince Edward Island","Female","35_54",11.5,0.244525259907488,2017.5
"Prince Edward Island","Female","35_54",12.5,0.255080262704843,2018.5
"Prince Edward Island","Female","35_54",13.5,0.244113457977039,2019.5
"Prince Edward Island","Female","35_54",14.5,0.242784692345319,2020.5
"Prince Edward Island","Female","35_54",15.5,0.236267047697898,2021.5
"Prince Edward Island","Female","35_54",16.5,0.245003890578147,2022.5
"Prince Edward Island","Female","35_54",17.5,0.229779340708523,2023.5
"Prince Edward Island","Female","35_54",18.5,0.244185473692237,2024.5
"Prince Edward Island","Female","55+",0,0.254199004209013,2006
"Prince Edward Island","Female","55+",1,0.29483970484777,2007
"Prince Edward Island","Female","55+",2,0.259112281713061,2008
"Prince Edward Island","Female","55+",3,0.292178369032108,2009
"Prince Edward Island","Female","55+",4,0.297543567135266,2010
"Prince Edward Island","Female","55+",5,0.260859234747603,2011
"Prince Edward Island","Female","55+",6,0.266520909415508,2012
"Prince Edward Island","Female","55+",7,0.267143320516099,2013
"Prince Edward Island","Female","55+",8,0.257022887058413,2014
"Prince Edward Island","Female","55+",9,0.269092174057156,2015
"Prince Edward Island","Female","55+",10,0.259723235444108,2016
"Prince Edward Island","Female","55+",11,0.256684689693434,2017
"Prince Edward Island","Female","55+",12,0.225958585327178,2018
"Prince Edward Island","Female","55+",13,0.249981223464826,2019
"Prince Edward Island","Female","55+",14,0.238838826892076,2020
"Prince Edward Island","Female","55+",15,0.230628963699139,2021
"Prince Edward Island","Female","55+",16,0.22511455781374,2022
"Prince Edward Island","Female","55+",17,0.218916712557672,2023
"Prince Edward Island","Female","55+",18,0.214528456530806,2024
"Prince Edward Island","Female","55+",0.5,0.273835211461905,2006.5
"Prince Edward Island","Female","55+",1.5,0.258025366462405,2007.5
"Prince Edward Island","Female","55+",2.5,0.259967214111403,2008.5
"Prince Edward Island","Female","55+",3.5,0.270784801643002,2009.5
"Prince Edward Island","Female","55+",4.5,0.268934925287896,2010.5
"Prince Edward Island","Female","55+",5.5,0.273509965599105,2011.5
"Prince Edward Island","Female","55+",6.5,0.252200783554835,2012.5
"Prince Edward Island","Female","55+",7.5,0.284305288186785,2013.5
"Prince Edward Island","Female","55+",8.5,0.249110930051337,2014.5
"Prince Edward Island","Female","55+",9.5,0.258397344805959,2015.5
"Prince Edward Island","Female","55+",10.5,0.248460227603895,2016.5
"Prince Edward Island","Female","55+",11.5,0.271542946283505,2017.5
"Prince Edward Island","Female","55+",12.5,0.213328745065536,2018.5
"Prince Edward Island","Female","55+",13.5,0.259696590946437,2019.5
"Prince Edward Island","Female","55+",14.5,0.240623234514834,2020.5
"Prince Edward Island","Female","55+",15.5,0.24965649401029,2021.5
"Prince Edward Island","Female","55+",16.5,0.217689363127017,2022.5
"Prince Edward Island","Female","55+",17.5,0.224889140067551,2023.5
"Prince Edward Island","Female","55+",18.5,0.250350950154103,2024.5
"Prince Edward Island","Male","15_19",0,0.126575590508621,2006
"Prince Edward Island","Male","15_19",1,0.15639285129485,2007
"Prince Edward Island","Male","15_19",2,0.129874183710101,2008
"Prince Edward Island","Male","15_19",3,0.140528890395699,2009
"Prince Edward Island","Male","15_19",4,0.140358330821343,2010
"Prince Edward Island","Male","15_19",5,0.112493534154876,2011
"Prince Edward Island","Male","15_19",6,0.0862495208142636,2012
"Prince Edward Island","Male","15_19",7,0.100106717588575,2013
"Prince Edward Island","Male","15_19",8,0.0513931285907923,2014
"Prince Edward Island","Male","15_19",9,0.065163821534659,2015
"Prince Edward Island","Male","15_19",15,0.0575703812700316,2021
"Prince Edward Island","Male","15_19",18,0.109972142665354,2024
"Prince Edward Island","Male","15_19",0.5,0.14276211144738,2006.5
"Prince Edward Island","Male","15_19",1.5,0.124054913131237,2007.5
"Prince Edward Island","Male","15_19",2.5,0.153321033738485,2008.5
"Prince Edward Island","Male","15_19",3.5,0.156500326659621,2009.5
"Prince Edward Island","Male","15_19",4.5,0.105326316382909,2010.5
"Prince Edward Island","Male","15_19",5.5,0.112876123592095,2011.5
"Prince Edward Island","Male","15_19",6.5,0.112284727093898,2012.5
"Prince Edward Island","Male","15_19",7.5,0.0772045688982817,2013.5
"Prince Edward Island","Male","15_19",8.5,0.0770642743481041,2014.5
"Prince Edward Island","Male","15_19",9.5,0.0662225821216069,2015.5
"Prince Edward Island","Male","15_19",10.5,0.0518101649504901,2016.5
"Prince Edward Island","Male","15_19",11.5,0.0630181368943753,2017.5
"Prince Edward Island","Male","15_19",12.5,0.101181490635112,2018.5
"Prince Edward Island","Male","15_19",13.5,0.0613756806911867,2019.5
"Prince Edward Island","Male","15_19",14.5,0.0929432806242088,2020.5
"Prince Edward Island","Male","15_19",15.5,0.0600060642813826,2021.5
"Prince Edward Island","Male","15_19",16.5,0.0763531042280187,2022.5
"Prince Edward Island","Male","15_19",17.5,0.151043080341344,2023.5
"Prince Edward Island","Male","15_19",18.5,0.0852803212417506,2024.5
"Prince Edward Island","Male","20_34",0,0.235837563101843,2006
"Prince Edward Island","Male","20_34",1,0.259304453010118,2007
"Prince Edward Island","Male","20_34",2,0.251638863644257,2008
"Prince Edward Island","Male","20_34",3,0.221440778409619,2009
"Prince Edward Island","Male","20_34",4,0.231362310017634,2010
"Prince Edward Island","Male","20_34",5,0.224405530515796,2011
"Prince Edward Island","Male","20_34",6,0.212439501020564,2012
"Prince Edward Island","Male","20_34",7,0.223683560511352,2013
"Prince Edward Island","Male","20_34",8,0.242585097486823,2014
"Prince Edward Island","Male","20_34",9,0.255173492290212,2015
"Prince Edward Island","Male","20_34",10,0.238528785565017,2016
"Prince Edward Island","Male","20_34",11,0.236992750381452,2017
"Prince Edward Island","Male","20_34",12,0.23180737758613,2018
"Prince Edward Island","Male","20_34",13,0.209714468129177,2019
"Prince Edward Island","Male","20_34",14,0.192597132532856,2020
"Prince Edward Island","Male","20_34",15,0.240442144603277,2021
"Prince Edward Island","Male","20_34",16,0.207983162016798,2022
"Prince Edward Island","Male","20_34",17,0.202729360376754,2023
"Prince Edward Island","Male","20_34",18,0.19976201210746,2024
"Prince Edward Island","Male","20_34",0.5,0.229214948608717,2006.5
"Prince Edward Island","Male","20_34",1.5,0.232739432566777,2007.5
"Prince Edward Island","Male","20_34",2.5,0.24317311579522,2008.5
"Prince Edward Island","Male","20_34",3.5,0.223281962396006,2009.5
"Prince Edward Island","Male","20_34",4.5,0.250846392887789,2010.5
"Prince Edward Island","Male","20_34",5.5,0.213534663927679,2011.5
"Prince Edward Island","Male","20_34",6.5,0.242558476209564,2012.5
"Prince Edward Island","Male","20_34",7.5,0.232207570422069,2013.5
"Prince Edward Island","Male","20_34",8.5,0.202366627570092,2014.5
"Prince Edward Island","Male","20_34",9.5,0.243148808327235,2015.5
"Prince Edward Island","Male","20_34",10.5,0.220996176853014,2016.5
"Prince Edward Island","Male","20_34",11.5,0.205327392580392,2017.5
"Prince Edward Island","Male","20_34",12.5,0.201406435299588,2018.5
"Prince Edward Island","Male","20_34",13.5,0.19651658497399,2019.5
"Prince Edward Island","Male","20_34",14.5,0.209053298042383,2020.5
"Prince Edward Island","Male","20_34",15.5,0.21508652540124,2021.5
"Prince Edward Island","Male","20_34",16.5,0.199311664770406,2022.5
